ID,Name,TeamName,Role
3942,★ ⑳ twitch.tv/s1ckocsgo,niKe12mOLa,
3943,★ ⑳ Lin,Leviatan Esports,
3944,★ ⑳ reginzer44`,niKe12mOLa,
3945,★ ⑳ lukiz-',niKe12mOLa,
3946,★ ⑳ BEICOLASOO,Leviatan Esports,
3947,★ ⑳ beg0d,Leviatan Esports,
3948,★ ⑳ kds,Leviatan Esports,
3949,★ ⑳ rickzyn,niKe12mOLa,
3950,★ ⑳ jAPA,Havan Liberty Academy,
3951,★ ⑳ twitch.tv/CutzMeretz,Elevate GG,
3952,★ ⑳ PRN,Havan Liberty Academy,
3953,★ ⑳ nax,Havan Liberty Academy,
3954,★ ⑳ Demonos,Elevate GG,
3955,★ ⑳ history,Elevate GG,
3956,★ ⑳ GBR-,Havan Liberty Academy,
3957,★ ⑳ HPS,Elevate GG,
3958,★ ⑳ jicozera,Havan Liberty Academy,
3959,★ ⑳ bruno_x,Elevate GG,
3960,★ ⑳ gut0,r3action,
3961,★ ㉑ frostezor,DETONA,
3962,★ ㉑ rikz,DETONA,
3963,★ ⑳ maxcel,r3action,
3964,★ ⑳ invul,r3action,
3965,★ ㉑ NikoM,DETONA,
3966,★ ㉑ nqz,DETONA,AWPer
3967,★ ⑳ CloN7,r3action,
3968,★ ⑳ skN♥H,r3action,
3969,★ ㉑ lux[1],DETONA,
3970,★ ㉑ nython,Paquetá Gaming,
3971,★ ㉑ atarax1a s2,RIVER PLATE GAMING,
3972,★ ㉑ arieldidi,RIVER PLATE GAMING,
3973,★ ㉑ dav1d,Paquetá Gaming,
3974,★ ㉑ KHTEXy,Paquetá Gaming,Suporte
3975,★ ㉑ minimal^^,RIVER PLATE GAMING,
3976,★ ㉑ guidimon,RIVER PLATE GAMING,
3977,★ ㉑ iDk,Paquetá Gaming,
3978,★ ㉑ MRN1,RIVER PLATE GAMING,
3979,★ ㉑ De$tiNy,Paquetá Gaming,Entry Fragger
3980,★ ⑳ vish,NOORG (ex-Ludens),
3981,★ ⑳ DebornY,NineNine,
3982,★ ⑳ barragan,NOORG (ex-Ludens),
3983,★ ⑳ r1see,NineNine,
3984,★ ⑳ RpL,NineNine,
3985,★ ⑳ lovins,NOORG (ex-Ludens),
3986,★ ⑳ r.C;],NOORG (ex-Ludens),
3987,★ ⑳ n9xtZzZzy,NineNine,
3988,★ ⑳ fear,NOORG (ex-Ludens),
3989,★ ⑳ SHiNODA -iwnl-,NineNine,
3990,★ ⑳ coxinha,VivoKeyd Academy,
3991,★ ⑳ lineko,Ceará Sporting Club,
3992,★ ⑳ ph1,VivoKeyd Academy,
3993,★ ⑳ mcl,Ceará Sporting Club,
3994,★ ⑳ rainny-_-,VivoKeyd Academy,
3995,★ ⑳ jApA,VivoKeyd Academy,
3996,★ ⑳ sk1p,Ceará Sporting Club,
3997,★ ⑳ spLx,Ceará Sporting Club,
3998,★ ⑳ heart,VivoKeyd Academy,
3999,★ ⑳ NAITTEXDD,Ceará Sporting Club,
4000,★ ⑳ banda,LANGamers Esports,
4001,★ ⑳ Lin,Leviatan Esports,
4002,★ ⑳ guztt,LANGamers Esports,
4003,★ ⑳ 182,Leviatan Esports,
4004,★ ⑳ wizt,LANGamers Esports,
4005,★ ⑳ BEICOLASOO,Leviatan Esports,
4006,★ ⑳ aidy_y,LANGamers Esports,
4007,★ ⑳ panchi -A-,LANGamers Esports,
4008,★ ⑳ beg0d,Leviatan Esports,
4009,★ ⑳ kds,Leviatan Esports,
4010,★ ⑳ loky,Ciam Gaming,
4011,★ ⑳ xandezin,sans organisation,
4012,★ ⑳ s.y.n,sans organisation,
4013,★ ⑳ huffyn    1935.,Ciam Gaming,
4014,★ ⑳ gaspaaR,Ciam Gaming,
4015,★ ⑳ teleGOD,sans organisation,
4016,★ ⑳ ritzz_-,sans organisation,
4017,★ ⑳ d3vastr,Ciam Gaming,
4018,★ ⑳ lazzarus-,sans organisation,
4019,★ ⑳ Ayman,Ciam Gaming,
4020,★ ⑳ secrets,GSTFAMILY,
4021,★ ⑳ gbr,SM GAMING,
4022,★ ⑲ PACxM4N,GSTFAMILY,
4023,★ ⑳ d1sAble,SM GAMING,
4024,★ ⑳ Twitch.tv/matheusttus,SM GAMING,
4025,★ ⑳ divine,GSTFAMILY,
4026,★ ⑳ Feremm,SM GAMING,
4027,★ ⑳ hitt,GSTFAMILY,
4028,★ ⑳ rz1nX),SM GAMING,
4029,★ ⑳ bruno[1],GSTFAMILY,
4030,★ ⑳ syrsoN,SpaceStre$$,
4031,★ ⑳ laser =),DESEMPLEADOS,
4032,★ ⑳ KUN,DESEMPLEADOS,
4033,★ ⑳ stavn,SpaceStre$$,
4034,★ ⑳ luchov,DESEMPLEADOS,
4035,★ ⑳ vNs;,SpaceStre$$,
4036,★ ⑳ peqexino,DESEMPLEADOS,
4037,★ ⑳ sTawer,SpaceStre$$,
4038,★ ⑲ cadiaN,DESEMPLEADOS,
4039,★ ⑳ sAvEy0uRtEaRs,0,
4040,★ ⑳ GABB,JACKBOY$ (NO ORG),
4041,★ ⑳ SUNDAYYYY,Stars Horizon,
4042,★ ⑳ kami*,JACKBOY$ (NO ORG),
4043,★ ⑳ bnc,Stars Horizon,
4044,★ ⑳ mtsGOD,Stars Horizon,
4045,★ ⑳ happ^,JACKBOY$ (NO ORG),
4046,★ ㉑ Haz4rt,JACKBOY$ (NO ORG),
4047,★ ⑳ TKL,Stars Horizon,
4048,★ ⑳ Reix,Stars Horizon,
4049,★ ⑳ nickWRLD- *^!,JACKBOY$ (NO ORG),
4050,★ ⑳ reginzer44`,0,
4051,★ ⑳ DexteR,0,
4052,★ ⑳ lukiz-',niKe12mOLa,
4053,★ ⑳ ped,GODENVYUS,
4054,★ ⑳ rickzyn,niKe12mOLa,
4055,★ ⑳ iso,GODENVYUS,
4056,★ ⑳ s1cko,niKe12mOLa,
4057,★ ⑳ leozik4,niKe12mOLa,
4058,★ ⑳ LYO^_^,GODENVYUS,
4059,★ ⑳ t9mpest,GODENVYUS,
4060,★ ⑳ gobbs,UFSCar FiRE,
4061,★ ⑳ Desde el Fin del Mundo,STREAM TEAM,
4062,★ ⑳ ttw,UFSCar FiRE,
4063,★ ⑳ NICKY WONDERS,STREAM TEAM,
4064,★ ⑳ NaNiN1,UFSCar FiRE,
4065,★ ⑳ stezatri,STREAM TEAM,
4066,★ ⑳ dengue,UFSCar FiRE,
4067,★ ⑳ Straka,STREAM TEAM,
4068,★ ⑳ Four Twenty',STREAM TEAM,
4069,★ ⑳ goko,UFSCar FiRE,
4070,★ ⑳ jeaNziN^h$,AMIGOSDOPUG,
4071,★ ⑳ zock,ORGxLESS,
4072,★ ⑳ PAIN;;,ORGxLESS,
4073,★ ⑳ duk77 -LA-,AMIGOSDOPUG,
4074,★ ⑳ wZd - ''?????'',AMIGOSDOPUG,
4075,★ ⑳ jefy,ORGxLESS,
4076,★ ⑳ 0800.nicolqszo,ORGxLESS,
4077,★ ⑳ emut1,AMIGOSDOPUG,
4078,★ ⑳ poosh1ziK,AMIGOSDOPUG,
4079,★ ⑳ JERUZZZw0w,ORGxLESS,
4080,★ ㉑ mawth,Bears eSports,
4081,★ ㉑ wood7,Bravos Gaming,
4082,★ ㉑ tifa,Bears eSports,
4083,★ ㉑ JO†A,Bravos Gaming,
4084,★ ㉑ caike,Bravos Gaming,
4085,★ ㉑ decenty,Bears eSports,
4086,★ ㉑ venomzeraa,Bears eSports,
4087,★ ㉑ togs,Bears eSports,
4088,★ ㉑ kaiG,Bravos Gaming,
4089,★ ㉑ tuurtle,Bravos Gaming,
4090,★ ⑳ WqzSSJ,The Clutch Force,
4091,★ ⑳ ShinNy,ATRAPA2 GAMING,
4092,★ ⑳ skitz``,The Clutch Force,
4093,★ ⑳ crisz,ATRAPA2 GAMING,
4094,★ ⑳ salzani,The Clutch Force,
4095,★ ⑳ ivanzinho=),ATRAPA2 GAMING,
4096,★ ⑳ Tefuh.MDQ,ATRAPA2 GAMING,
4097,★ ⑳ latta_,The Clutch Force,
4098,★ ⑳ lower,The Clutch Force,
4099,★ ⑳ kvns_-,ATRAPA2 GAMING,
4100,★ ⑳ azes -wfe-,Value Dragons,
4101,★ ⑳ armyReformed,OPYT e-Sports,
4102,★ ⑳ kaz,Value Dragons,
4103,★ ⑳ Bet1N,OPYT e-Sports,
4104,★ ⑳ 47 ndr-,OPYT e-Sports,
4105,★ ⑳ Lksz1N,Value Dragons,
4106,★ ⑳ nyezin,Value Dragons,
4107,★ ⑳ turone,OPYT e-Sports,
4108,★ ⑳ europeu,Value Dragons,
4109,★ ⑳ nwayShADY,OPYT e-Sports,
4110,★ ⑳ Aiz9n,0,
4111,★ ⑳ speedy,RDW Esports,
4112,★ ⑳ NoA,CSA eSports,
4113,★ ⑳ keitw0o,RDW Esports,
4114,★ ⑳ m4ir,CSA eSports,
4115,★ ⑳ 4NTEDEGUEM0N,RDW Esports,
4116,★ ⑳ CONNECT,CSA eSports,
4117,★ ⑳ kaydan,RDW Esports,
4118,★ ⑳ kakazin,RDW Esports,
4119,★ ⑳ DrewiiD,CSA eSports,
4120,★ ⑳ lo crix,orgless-,
4121,★ ⑳ cørøzera †,BTH-Esports,
4122,★ ⑳ Lemao,orgless-,
4123,★ ⑳ Brokenqad,BTH-Esports,
4124,★ ⑳ lbz,orgless-,
4125,★ ⑳ MickY™,BTH-Esports,
4126,★ ⑳ ADENA,orgless-,
4127,★ ⑳ guishu-,BTH-Esports,
4128,★ ⑳ SPIKEEEY,orgless-,
4129,★ ⑳ maxxkor,BTH-Esports,
4130,★ ⑳ Straafer,BARCELONA,
4131,★ ⑳ urban0-,NK e-Sports,
4132,★ ⑳ bol,BARCELONA,
4133,★ ⑳ guruziN,NK e-Sports,
4134,★ ⑳ bsd the ace,BARCELONA,
4135,★ ⑳ luke,NK e-Sports,
4136,★ ⑳ twitch.tv/brkkfps1 * SkillLanhouse,NK e-Sports,
4137,★ ⑳ rfl,BARCELONA,
4138,★ ⑳ KnoX,NK e-Sports,
4139,★ ⑳ tln,BARCELONA,
4140,★ ⑳ nollan,UFSC TITANS,
4141,★ ⑳ pendulum,You Never Know,
4142,★ ⑳ GAFTE,UFSC TITANS,
4143,★ ⑳ FakeFox,You Never Know,
4144,★ ⑳ Little rubber duck,UFSC TITANS,
4145,★ ⑳ stanckz,UFSC TITANS,
4146,★ ⑳ lesteR7!,UFSC TITANS,
4147,★ ⑳ Drena,You Never Know,
4148,★ ⑳ mafeu,You Never Know,
4149,★ ⑳ nz.,You Never Know,
4150,★ ⑳ nata,NOORG,
4151,★ ⑳ duduzin @queroapplegru,RENEGADOS,
4152,★ ⑳ Bonecomeister @queroapplegru,RENEGADOS,
4153,★ ⑳ nco,NOORG,
4154,★ ⑳ LEO1 @queroapplegru,RENEGADOS,
4155,★ ⑳ TISANJ3D,NOORG,
4156,★ ⑳ Imoto @QueroAppleGRU,RENEGADOS,
4157,★ ⑳ pipos,NOORG,
4158,★ ⑳ kASE1 @QueroAppleGRU,RENEGADOS,
4159,★ ⑳ dazet,NOORG,
4160,★ ⑳ tyg,GROUPiE$,
4161,★ ⑳ zyxky,NUKEGG,
4162,★ ⑳ Jensen,GROUPiE$,
4163,★ ⑳ leleocs1,NUKEGG,
4164,★ ⑳ sandman,GROUPiE$,
4165,★ ⑳ Love Sosa,GROUPiE$,
4166,★ ⑲ griefz1^,NUKEGG,
4167,★ ⑳ rdnzao,GROUPiE$,
4168,★ ⑳ Jah-ras,NUKEGG,
4169,★ ⑳ calc,NUKEGG,
4170,★ ㉑ y4s,Nexus eSports,
4171,★ ㉑ MRN1,RIVER PLATE GAMING,
4172,★ ㉑ nolkzF ``,Nexus eSports,
4173,★ ㉑ DANVIET,0,
4174,★ ㉑ MITHPUTTINI,0,
4175,★ ㉑ arieldidi,RIVER PLATE GAMING,
4176,★ ㉑ minimal^^,RIVER PLATE GAMING,
4177,★ ㉑ atarax1a s2,RIVER PLATE GAMING,
4178,★ ⑳ uhul,Nexus eSports,
4179,★ ㉑ guidimon,RIVER PLATE GAMING,
4180,★ ⑳ bruno_x,Elevate GG,
4181,★ ⑳ r.C;],NOORG (ex-Ludens),
4182,★ ⑳ vish,NOORG (ex-Ludens),
4183,★ ⑳ Demonos,Elevate GG,
4184,★ ⑳ history,Elevate GG,
4185,★ ⑳ twitch.tv/CutzMeretz,Elevate GG,
4186,★ ⑳ lovins,NOORG (ex-Ludens),
4187,★ ⑳ HPS,Elevate GG,
4188,★ ⑳ barragan,NOORG (ex-Ludens),
4189,★ ⑳ fear,NOORG (ex-Ludens),
4190,★ ⑳ stezatri;(,STREAM TEAM,
4191,★ ⑳ loky,Ciam Gaming,
4192,★ ⑳ Four Twenty',STREAM TEAM,
4193,★ ⑳ gaspaaR,Ciam Gaming,
4194,★ ⑳ Ayman 1999.,Ciam Gaming,
4195,★ ⑳ huffyn    1935.,Ciam Gaming,
4196,★ ⑳ NICKY WONDERS,STREAM TEAM,
4197,★ ⑳ Desde el Fin del Mundo,STREAM TEAM,
4198,★ ⑳ d3vastr,Ciam Gaming,
4199,★ ⑳ Straka,STREAM TEAM,
4200,★ ㉑ mawth,Bears eSports,
4201,★ ⑳ bnc,Stars Horizon,
4202,★ ⑳ mtsGOD,Stars Horizon,
4203,★ ㉑ decenty,Bears eSports,
4204,★ ㉑ togs,Bears eSports,
4205,★ ⑳ TKL,Stars Horizon,
4206,★ ㉑ venomzeraa,Bears eSports,
4207,★ ㉑ tifa,Bears eSports,
4208,★ ⑳ Reix,Stars Horizon,
4209,★ ⑳ SUNDAYYYY,Stars Horizon,
4210,★ ⑳ jefy,ORGxLESS,
4211,★ ⑳ hitt,GSTFAMILY,
4212,★ ⑳ 0800.nicolqszo,ORGxLESS,
4213,★ ⑳ secrets,GSTFAMILY,
4214,★ ⑳ divine,GSTFAMILY,
4215,★ ⑳ zock,ORGxLESS,
4216,★ ⑳ PAIN;;,ORGxLESS,
4217,★ ⑲ PACxM4N,GSTFAMILY,
4218,★ ⑳ bruno[1],GSTFAMILY,
4219,★ ⑳ JERUZZZw0w,ORGxLESS,
4220,★ ⑳ Bet1N,OPYT e-Sports,
4221,★ ⑳ 47 ndr-,OPYT e-Sports,
4222,★ ⑳ skitz``,The Clutch Force,
4223,★ ⑳ turone,OPYT e-Sports,
4224,★ ⑳ WqzSSJ,The Clutch Force,
4225,★ ⑳ salzani,The Clutch Force,
4226,★ ⑳ nwayShADY,OPYT e-Sports,
4227,★ ⑳ latta_,The Clutch Force,
4228,★ ⑳ armyReformed,OPYT e-Sports,
4229,★ ⑳ joax,The Clutch Force,
4230,★ ⑳ invul,r3action,
4231,★ ⑳ mcl,Ceará Sporting Club,
4232,★ ⑳ lineko,Ceará Sporting Club,
4233,★ ⑳ gut0,r3action,
4234,★ ⑳ CloN7,r3action,
4235,★ ⑳ NAITTEXDD,0,
4236,★ ⑳ maxcel,0,
4237,★ ⑳ skN♥H,r3action,
4238,★ ⑳ spLx,Ceará Sporting Club,
4239,★ ⑳ sk1p,Ceará Sporting Club,
4240,★ ⑲ cadiaN,0,
4241,★ ⑳ shotta flow,sans organisation,
4242,★ ⑳ luchov,DESEMPLEADOS,
4243,★ ⑳ xandezin,sans organisation,
4244,★ ⑳ lazzarus-,sans organisation,
4245,★ ⑳ ritzz_-,sans organisation,
4246,★ ⑳ laser =),DESEMPLEADOS,
4247,★ ⑳ teleGOD,sans organisation,
4248,★ ⑳ KUN,DESEMPLEADOS,
4249,★ ⑳ peqexino,DESEMPLEADOS,
4250,★ ⑳ rdnzao,GROUPiE$,
4251,★ ⑳ poosh1ziK,AMIGOSDOPUG,
4252,★ ⑳ Jensen,GROUPiE$,
4253,★ ⑳ duk77 -LA-,AMIGOSDOPUG,
4254,★ ⑳ tyg,GROUPiE$,
4255,★ ⑳ jeaNziN^h$,AMIGOSDOPUG,
4256,★ ⑳ sandman,GROUPiE$,
4257,★ ⑳ emut1,AMIGOSDOPUG,
4258,★ ⑳ Love Sosa,GROUPiE$,
4259,★ ⑳ wZd - ''?????'',AMIGOSDOPUG,
4260,★ ⑳ urban0-,NK e-Sports,
4261,★ ⑳ Lksz1N,Value Dragons,
4262,★ ⑳ guruziN,NK e-Sports,
4263,★ ⑳ luke,NK e-Sports,
4264,★ ⑳ nyezin,Value Dragons,
4265,★ ⑳ KnoX,NK e-Sports,
4266,★ ⑳ azes -wfe-,Value Dragons,
4267,★ ⑳ kaz,Value Dragons,
4268,★ ⑳ twitch.tv/brkkfps1 * SkillLanhouse,NK e-Sports,
4269,★ ⑳ europeu,Value Dragons,
4270,★ ⑳ tln,0,
4271,★ ⑳ Lin,0,
4272,★ ⑳ kds,Leviatan Esports,
4273,★ ⑳ Straafer,BARCELONA,
4274,★ ⑳ bol,BARCELONA,
4275,★ ⑳ BEICOLASOO,Leviatan Esports,
4276,★ ⑳ bsd the ace,BARCELONA,
4277,★ ⑳ 182,Leviatan Esports,
4278,★ ⑳ beg0d,Leviatan Esports,
4279,★ ⑳ rfl,0,
4280,★ ⑳ vNs;,SpaceStre$$,
4281,★ ⑳ Imoto @QueroAppleGRU,RENEGADOS,
4282,★ ⑳ syrsoN,SpaceStre$$,
4283,★ ⑳ Bonecomeister @queroapplegru,RENEGADOS,
4284,★ ⑳ LEO1 @queroapplegru,RENEGADOS,
4285,★ ⑳ stavn,SpaceStre$$,
4286,★ ⑳ duduzin @queroapplegru,RENEGADOS,
4287,★ ⑳ sAvEy0uRtEaRs,SpaceStre$$,
4288,★ ⑳ sTawer,SpaceStre$$,
4289,★ ⑳ kASE1 @QueroAppleGRU,RENEGADOS,
4290,calc,NUKEGG,
4291,★ ⑳ gbr,Skillers,
4292,★ ⑳ L S 1,Skillers,
4293,leleocs1,NUKEGG,
4294,★ ⑳ zyxky,NUKEGG,
4295,★ ⑳ lgtz1n,Skillers,
4296,★ ⑳ fozz1,Skillers,
4297,★ ⑳ Jah-ras,NUKEGG,
4298,★ ⑲ griefz1^,NUKEGG,
4299,★ ⑳ iogazera,Skillers,
4300,★ ⑳ maxxkor,BTH-Esports,
4301,★ ⑳ kaydan,RDW Esports,
4302,★ ⑳ guizao-,BTH-Esports,
4303,★ ⑳ kakazin,RDW Esports,
4304,★ ⑳ Brokenqad,BTH-Esports,
4305,★ ⑳ keitw0o,RDW Esports,
4306,★ ⑳ 4NTEDEGUEM0N,RDW Esports,
4307,★ ⑳ speedy,RDW Esports,
4308,★ ⑳ cørøzera †,BTH-Esports,
4309,★ ⑳ MickY™,BTH-Esports,
4310,★ ⑳ m4ir,CSA eSports,
4311,★ ⑳ iso,GODENVYUS,
4312,★ ⑳ DrewiiD,CSA eSports,
4313,★ ⑳ ped,GODENVYUS,
4314,★ ⑳ t9mpest,GODENVYUS,
4315,★ ⑳ NoA,CSA eSports,
4316,★ ⑳ DexteR,GODENVYUS,
4317,★ ⑳ Aiz9n,CSA eSports,
4318,★ ⑳ LYO^_^,GODENVYUS,
4319,★ ⑳ CONNECT,CSA eSports,
4320,★ ㉑ lux[1],DETONA,
4321,★ ⑳ GBR-,Havan Liberty Academy,
4322,★ ㉑ frostezor,DETONA,
4323,★ ⑳ jicozera,Havan Liberty Academy,
4324,★ ㉑ rikz,DETONA,
4325,★ ㉑ nqz,DETONA,AWPer
4326,★ ⑳ jAPA,Havan Liberty Academy,
4327,★ ㉑ NikoM,DETONA,
4328,★ ⑳ PRN,0,
4329,★ ⑳ nax,Havan Liberty Academy,
4330,★ ㉑ tifa,Bears eSports,
4331,★ ⑳ lovins,NOORG (ex-Ludens),
4332,★ ⑳ fear,NOORG (ex-Ludens),
4333,★ ㉑ togs,Bears eSports,
4334,★ ⑳ r.C;],NOORG (ex-Ludens),
4335,★ ㉑ mawth,Bears eSports,
4336,★ ⑳ vish,NOORG (ex-Ludens),
4337,★ ㉑ decenty,Bears eSports,
4338,★ ㉑ venomzeraa,Bears eSports,
4339,★ ⑳ barragan,NOORG (ex-Ludens),
4340,★ ㉑ MRN1,RIVER PLATE GAMING,
4341,★ ⑳ lineko,Ceará Sporting Club,
4342,★ ⑳ mcl,Ceará Sporting Club,
4343,★ ㉑ minimal^^,RIVER PLATE GAMING,
4344,★ ㉑ guidimon,RIVER PLATE GAMING,
4345,★ ⑳ spLx,Ceará Sporting Club,
4346,★ ⑳ sk1p,Ceará Sporting Club,
4347,★ ㉑ atarax1a s2,RIVER PLATE GAMING,
4348,★ ㉑ arieldidi,RIVER PLATE GAMING,
4349,★ ⑳ NAITTEXDD,Ceará Sporting Club,
4350,★ ⑳ gaspaaR,Ciam Gaming,
4351,★ ⑳ vNs;,SpaceStre$$,
4352,★ ⑳ loky,Ciam Gaming,
4353,★ ⑳ syrsoN,SpaceStre$$,
4354,★ ⑳ Ayman 1999.,Ciam Gaming,
4355,★ ⑳ d3vastr,Ciam Gaming,
4356,★ ⑳ sAvEy0uRtEaRs,SpaceStre$$,
4357,★ ⑳ stavn,SpaceStre$$,
4358,★ ⑳ sTawer,SpaceStre$$,
4359,★ ⑳ huffyn    1935.,Ciam Gaming,
4360,★ ⑳ Little rubber duck,UFSC TITANS,
4361,★ ⑳ lukiz-',niKe12mOLa,
4362,★ ⑳ kyle4tw,niKe12mOLa,
4363,★ ⑳ lesteR7!,UFSC TITANS,
4364,★ ⑳ nollan,UFSC TITANS,
4365,★ ⑳ Ximboquinha,UFSC TITANS,
4366,★ ⑳ leozik4,niKe12mOLa,
4367,★ ⑳ stanckz,UFSC TITANS,
4368,★ ⑳ reginzer44`,niKe12mOLa,
4369,★ ⑳ rickzyn,niKe12mOLa,
4370,★ ⑳ KUN,DESEMPLEADOS,
4371,★ ⑳ twitch.tv/brkkfps1 * SkillLanhouse,NK e-Sports,
4372,★ ⑳ luchov,DESEMPLEADOS,
4373,★ ⑳ peqexino,DESEMPLEADOS,
4374,★ ⑳ luke,NK e-Sports,
4375,★ ⑳ guru J,NK e-Sports,
4376,★ ⑲ cadiaN,DESEMPLEADOS,
4377,★ ⑳ KnoX,NK e-Sports,
4378,★ ⑳ laser =),DESEMPLEADOS,
4379,★ ⑳ urban0-,NK e-Sports,
4380,★ ⑳ bsd the ace,0,
4381,★ ⑳ rfl,0,
4382,★ ⑳ tln,BARCELONA,
4383,★ ⑳ 47 ndr-,OPYT e-Sports,
4384,★ ⑳ armyReformed,OPYT e-Sports,
4385,★ ⑳ Straafer,BARCELONA,
4386,★ ⑳ Bet1N,OPYT e-Sports,
4387,★ ⑳ bol,BARCELONA,
4388,★ ⑳ turone,OPYT e-Sports,
4389,★ ⑳ nwayShADY,0,
4390,★ ⑳ DexteR,GODENVYUS,
4391,★ ⑳ rdnzao,GROUPiE$,
4392,★ ⑳ LYO^_^,GODENVYUS,
4393,★ ⑳ Love Sosa,GROUPiE$,
4394,★ ⑳ t9mpest,GODENVYUS,
4395,★ ⑳ iso,GODENVYUS,
4396,★ ⑳ tyg,GROUPiE$,
4397,★ ⑳ ped,GODENVYUS,
4398,★ ⑳ sandman,GROUPiE$,
4399,★ ⑳ TetSuYaA,GROUPiE$,
4400,★ ⑳ iogazera,Skillers,
4401,★ ⑳ jefy,ORGxLESS,
4402,★ ⑳ fozz1,Skillers,
4403,★ ⑳ L S 1,Skillers,
4404,★ ⑳ zock,ORGxLESS,
4405,★ ⑳ gbr,Skillers,
4406,★ ⑳ PAIN;;,ORGxLESS,
4407,★ ⑳ lgtz1n,Skillers,
4408,★ ⑳ nicolqszo,ORGxLESS,
4409,★ ⑳ JERUZZZw0w,ORGxLESS,
4410,★ ㉑ mawth,Bears eSports,
4411,★ ㉑ dav1d,Paquetá Gaming,
4412,★ ㉑ decenty,Bears eSports,
4413,★ ㉑ nython,Paquetá Gaming,
4414,★ ㉑ venomzeraa,Bears eSports,
4415,★ ㉑ togs,Bears eSports,
4416,★ ㉑ iDk,Paquetá Gaming,
4417,★ ㉑ De$tiNy,Paquetá Gaming,Entry Fragger
4418,★ ㉑ tifa,Bears eSports,
4419,★ ㉑ KHTEXy,Paquetá Gaming,Suporte
4420,★ ㉑ minimal^^,RIVER PLATE GAMING,
4421,★ ㉑ tuurtle,Bravos Gaming,
4422,★ ㉑ guidimon,RIVER PLATE GAMING,
4423,★ ㉑ wood7,Bravos Gaming,
4424,★ ㉑ arieldidi,RIVER PLATE GAMING,
4425,★ ㉑ atarax1a s2,RIVER PLATE GAMING,
4426,★ ㉑ MRN1,RIVER PLATE GAMING,
4427,★ ㉑ kaiG,Bravos Gaming,
4428,★ ㉑ JO†A,Bravos Gaming,
4429,★ ㉑ caike,0,
4430,★ ⑳ reginzer44`,niKe12mOLa,
4431,★ ⑳ MickY™,BTH-Esports,
4432,★ ⑳ lukiz-',niKe12mOLa,
4433,★ ⑳ maxxkor,BTH-Esports,
4434,★ ⑳ guizao-,BTH-Esports,
4435,★ ⑳ rickzyn,niKe12mOLa,
4436,★ ⑳ leozik4,niKe12mOLa,
4437,★ ⑳ cørøzera †,BTH-Esports,
4438,★ ⑳ kyle4tw,niKe12mOLa,
4439,★ ⑳ Brokenqad,BTH-Esports,
4440,★ ⑳ syrsoN,SpaceStre$$,
4441,★ ⑳ duk77 -LA-,AMIGOSDOPUG,
4442,★ ⑳ sTawer,SpaceStre$$,
4443,★ ⑳ danoite,AMIGOSDOPUG,
4444,★ ⑳ stavn,SpaceStre$$,
4445,★ ⑳ vNs;,SpaceStre$$,
4446,★ ⑳ emut1,AMIGOSDOPUG,
4447,★ ⑳ sAvEy0uRtEaRs,SpaceStre$$,
4448,★ ⑳ poosh1ziK,AMIGOSDOPUG,
4449,★ ⑳ Banana,0,
4450,★ ⑳ KUN,DESEMPLEADOS,
4451,★ ⑳ LYO^_^,GODENVYUS,
4452,★ ⑳ DexteR,0,
4453,★ ⑳ t9mpest,GODENVYUS,
4454,★ ⑳ laser =),DESEMPLEADOS,
4455,★ ⑳ peqexino,DESEMPLEADOS,
4456,★ ⑲ cadiaN,DESEMPLEADOS,
4457,★ ⑳ ped,GODENVYUS,
4458,★ ⑳ iso,GODENVYUS,
4459,★ ⑳ luchov,DESEMPLEADOS,
4460,★ ⑳ tln,0,
4461,★ ⑳ bsd the ace,0,
4462,★ ⑳ NoA,0,
4463,★ ⑳ bol,BARCELONA,
4464,★ ⑳ CONNECT,CSA eSports,
4465,★ ⑳ Straafer,BARCELONA,
4466,★ ⑳ DrewiiD,CSA eSports,
4467,★ ⑳ Aiz9n,CSA eSports,
4468,★ ⑳ rfl,BARCELONA,
4469,★ ⑳ m4ir,CSA eSports,
4470,★ ⑳ m4ir,CSA eSports,
4471,★ ⑳ poosh1ziK,AMIGOSDOPUG,
4472,★ ⑳ NoA,CSA eSports,
4473,★ ⑳ danoite,AMIGOSDOPUG,
4474,★ ⑳ DrewiiD,CSA eSports,
4475,★ ⑳ Banana,AMIGOSDOPUG,
4476,★ ⑳ Aiz9n,CSA eSports,
4477,★ ⑳ CONNECT,CSA eSports,
4478,★ ⑳ emut1,AMIGOSDOPUG,
4479,★ ⑳ duk77 -LA-,0,
4480,★ ⑳ Lksz1N,Value Dragons,
4481,★ ⑳ kyle4tw,niKe12mOLa,
4482,★ ⑳ 96 lukiz-',niKe12mOLa,
4483,★ ⑳ nyezin,Value Dragons,
4484,★ ⑳ azes -wfe-,Value Dragons,
4485,★ ⑳ leozik4,niKe12mOLa,
4486,★ ⑳ reginzer44`,niKe12mOLa,
4487,★ ⑳ europeu,Value Dragons,
4488,★ ⑳ rickzyn,niKe12mOLa,
4489,★ ⑳ kaz,Value Dragons,
4490,★ ⑳ teleGOD,sans organisation,
4491,★ ⑳ fozz1,Skillers,
4492,★ ⑳ L S 1,Skillers,
4493,★ ⑳ iogazera,Skillers,
4494,★ ⑳ xandezin,sans organisation,
4495,★ ⑳ lgtz1n,Skillers,
4496,★ ⑳ ritzz_-,sans organisation,
